airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,lat,long
DLG,"Dillingham, AK: Dillingham Airport",532.0,58.0,21.52,4.5200000000000005,11.879999999999999,2.0,18.07,6.0,5.0,124.7,57.9,12.95,16.05,2.2,35.6,59.04166667,-158.50666669999998
DLH,"Duluth, MN: Duluth International",13284.0,2077.0,751.1400000000001,189.53000000000003,419.7599999999998,3.8,712.7299999999998,444.0,101.0,1412.6050420168067,489.42857142857144,338.14285714285717,162.41176470588235,1.7478991596638656,420.87394957983196,46.8425,-92.19027778
DRO,"Durango, CO: Durango La Plata County",12824.0,2115.0,792.2800000000001,83.39999999999999,462.89,4.83,771.58,344.0,33.0,1079.9920634920634,404.6746031746032,71.57142857142857,137.24603174603175,2.492063492063492,464.0079365079365,37.15,-107.7511111
DRT,"Del Rio, TX: Del Rio International",1333.0,170.0,46.11000000000001,7.86,55.83999999999998,0.0,60.2,35.0,5.0,281.88461538461536,77.5,12.692307692307692,66.53846153846153,0.0,125.15384615384616,29.37416667,-100.9272222
DSM,"Des Moines, IA: Des Moines International",61766.0,10329.0,3428.960000000001,454.90999999999985,2667.0400000000013,9.85,3768.2900000000004,1438.0,143.0,1014.6974522292994,347.1592356687898,82.92038216560509,165.7675159235669,0.7308917197452229,418.11942675159236,41.53388889,-93.65666667
DTW,"Detroit, MI: Detroit Metro Wayne County",696338.0,93361.0,27212.579999999994,4133.280000000002,24762.789999999983,188.59999999999997,37063.61000000002,9999.0,787.0,9072.069269521411,3294.4219143576825,679.9433249370277,1501.4571788413098,11.802267002518892,3584.4445843828717,42.21666667,-83.34444444
DVL,"Devils Lake, ND: Devils Lake Regional",3164.0,440.0,128.82,26.439999999999998,58.329999999999984,2.0,224.41999999999993,165.0,10.0,794.016129032258,344.43548387096774,135.32258064516128,39.62903225806452,0.8709677419354839,273.758064516129,48.11305556,-98.9075
EAR,"Kearney, NE: Kearney Regional",1725.0,260.0,117.97999999999999,13.92,44.39000000000001,0.0,83.72,59.0,13.0,685.5333333333333,381.8666666666667,75.76666666666667,67.16666666666667,0.0,160.73333333333332,40.72833333,-98.99888889
EAT,"Wenatchee, WA: Pangborn Memorial",118.0,15.0,9.46,2.87,0.8099999999999999,0.0,1.86,5.0,0.0,334.5,206.5,51.5,14.0,0.0,62.5,47.39972222,-120.20777779999999
EAU,"Eau Claire, WI: Chippewa Valley Regional",3628.0,652.0,269.40999999999997,22.87,117.75000000000001,0.0,241.99,127.0,17.0,768.6935483870968,320.16129032258067,44.67741935483871,104.01612903225806,0.0,299.83870967741933,44.86444444,-91.48722222
ECP,"Panama City, FL: Northwest Florida Beaches International",28733.0,4311.0,1670.8400000000008,210.6899999999999,906.25,5.300000000000001,1517.9699999999993,662.0,70.0,1143.3661417322835,447.51181102362204,129.0511811023622,176.8031496062992,0.5511811023622047,389.4488188976378,30.35777778,-85.79888889
EFD,"Houston, TX: Ellington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,29.60722222,-95.15861111
EGE,"Eagle, CO: Eagle County Regional",10672.0,2200.0,770.0799999999997,173.79000000000008,801.8199999999997,0.06,454.29999999999995,423.0,166.0,1120.9575757575758,380.2121212121212,204.2,235.36363636363637,0.012121212121212121,301.169696969697,39.64361111,-106.9138889
EKO,"Elko, NV: Elko Regional",3281.0,214.0,75.86000000000001,30.52,65.99,0.0,41.66000000000001,36.0,19.0,305.4032258064516,137.96774193548387,90.91935483870968,34.25806451612903,0.0,42.25806451612903,40.82388889,-115.7897222
ELM,"Elmira/Corning, NY: Elmira/Corning Regional",4519.0,570.0,278.22999999999996,17.0,111.22,1.4,162.17999999999998,119.0,17.0,526.25,277.7375,37.3375,54.2625,1.7,155.2125,42.16083333,-76.89527778
ELP,"El Paso, TX: El Paso International",68167.0,12795.0,4639.489999999998,374.63,2170.9599999999987,19.23,5590.710000000001,1290.0,81.0,1440.008146639511,517.5498981670061,69.4786150712831,164.62932790224033,1.45010183299389,686.9002036659878,31.80666667,-106.3772222
ENV,"Wendover, UT: Wendover Airport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,40.71861111,-114.0338889
ERI,"Erie, PA: Erie International/Tom Ridge Field",5179.0,858.0,307.0800000000001,60.400000000000006,185.60000000000002,0.06,304.8699999999999,98.0,20.0,641.063829787234,267.5425531914894,66.2127659574468,86.6063829787234,0.010638297872340425,220.69148936170214,42.08,-80.17861111
ESC,"Escanaba, MI: Delta County",3193.0,473.0,187.63000000000002,54.05,90.59999999999998,0.0,140.76999999999998,74.0,30.0,630.9677419354839,283.7258064516129,128.5,54.11290322580645,0.0,164.6290322580645,45.72055556,-87.08666667
EUG,"Eugene, OR: Mahlon Sweet Field",22684.0,3639.0,1285.74,148.09000000000003,775.2000000000003,2.7,1427.289999999999,447.0,54.0,1546.0064935064936,566.4675324675325,112.55194805194805,224.75324675324674,1.2272727272727273,641.0064935064935,44.12083333,-123.2175
EVV,"Evansville, IN: Evansville Regional",16581.0,2671.0,962.2399999999997,101.41999999999999,608.0199999999998,1.25,998.1000000000003,415.0,38.0,670.4327272727272,265.57454545454544,46.872727272727275,84.76363636363637,0.13090909090909092,273.09090909090907,38.03666667,-87.5325
EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",7383.0,1376.0,499.90000000000015,76.73999999999998,302.7799999999999,1.72,494.92,279.0,31.0,897.989247311828,317.3440860215054,84.36559139784946,118.73118279569893,1.032258064516129,376.51612903225805,35.07361111,-77.0425
EWR,"Newark, NJ: Newark Liberty International",589997.0,152180.0,24270.070000000018,3485.270000000002,90067.28999999994,111.10999999999999,34246.220000000016,19314.0,2051.0,16743.078347578346,3012.7079772079774,547.6039886039886,8902.605413105413,9.182336182336183,4270.978632478633,40.69583333,-74.17166667
EYW,"Key West, FL: Key West International",20854.0,2527.0,806.0299999999995,130.10999999999999,988.7499999999997,1.47,600.5899999999996,536.0,101.0,788.204081632653,312.2551020408163,86.66326530612245,196.9387755102041,0.336734693877551,192.01020408163265,24.55555556,-81.75972222
FAI,"Fairbanks, AK: Fairbanks International",17750.0,2225.0,726.7199999999999,60.85999999999999,810.7600000000004,11.55,615.1199999999999,154.0,16.0,773.939393939394,302.3939393939394,42.553030303030305,185.04545454545453,3.0757575757575757,240.87121212121212,64.81444444,-147.8627778
FAR,"Fargo, ND: Hector International",24670.0,3860.0,1399.2099999999998,236.06000000000006,1104.5600000000004,2.8,1117.419999999999,735.0,59.0,804.4110429447853,331.9141104294479,103.93865030674847,131.33128834355827,0.37423312883435583,236.85276073619633,46.91555556,-96.81472222
FAT,"Fresno, CA: Fresno Yosemite International",49226.0,7577.0,2631.9900000000007,191.78,1482.4600000000007,8.85,3261.9299999999976,602.0,53.0,1970.6061776061777,774.2934362934363,72.23938223938224,216.85714285714286,2.2664092664092665,904.949806949807,36.77666667,-119.71722220000001
FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",13898.0,2278.0,885.2799999999997,150.54999999999998,450.14000000000004,8.24,783.7900000000005,367.0,37.0,717.2771739130435,275.32065217391306,65.3586956521739,79.30978260869566,2.005434782608696,295.2826086956522,34.99138889,-78.88027778
FCA,"Kalispell, MT: Glacier Park International",14106.0,1796.0,726.05,110.29,474.0299999999999,3.08,482.62000000000035,139.0,53.0,527.035,223.745,50.65,78.55,0.36,173.73,48.31277778,-114.2511111
FLG,"Flagstaff, AZ: Flagstaff Pulliam",8426.0,924.0,336.17,36.52,185.11,4.49,361.68,249.0,21.0,694.6263736263736,284.65934065934067,45.10989010989011,67.15384615384616,1.7692307692307692,295.9340659340659,35.13777778,-111.67166670000002
FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",445177.0,86023.0,26272.410000000003,2067.9000000000005,29589.290000000005,280.1600000000001,27813.60999999997,9817.0,1046.0,9511.986111111111,2951.2395833333335,339.4166666666667,2456.3975694444443,21.729166666666668,3743.203125,26.07416667,-80.15166667
FLO,"Florence, SC: Florence Regional",170.0,40.0,17.33,0.34,8.04,0.0,14.3,2.0,0.0,517.8,205.0,9.2,52.6,0.0,251.0,34.18888889,-79.72444444
FNL,"Fort Collins/Loveland, CO: Northern Colorado Regional",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44888889,-105.0102778
FNT,"Flint, MI: Bishop International",18678.0,2956.0,965.1000000000006,127.59999999999997,751.75,3.63,1107.8100000000004,476.0,59.0,633.4965517241379,232.7896551724138,48.748275862068965,102.21724137931035,0.42758620689655175,249.31379310344826,42.96666667,-83.74166667
FSD,"Sioux Falls, SD: Joe Foss Field",28671.0,4955.0,1726.32,258.61,1396.7100000000016,3.22,1570.039999999999,935.0,119.0,812.9057971014493,319.0338164251208,70.06763285024155,135.08454106280195,0.5048309178743962,288.2149758454106,43.57888889,-96.74083333
FSM,"Fort Smith, AR: Fort Smith Regional",7863.0,1351.0,546.28,65.94,235.15999999999997,0.5,503.1000000000001,198.0,16.0,674.8496240601504,287.609022556391,43.10526315789474,66.66917293233082,0.06015037593984962,277.406015037594,35.33666667,-94.3675
FWA,"Fort Wayne, IN: Fort Wayne International",29683.0,5737.0,1884.5999999999997,299.49,1214.3599999999994,8.440000000000001,2330.0800000000004,584.0,78.0,2066.917874396135,781.2367149758454,158.768115942029,252.20289855072463,3.033816425120773,871.6763285024155,40.97833333,-85.18805556
GCC,"Gillette, WY: Gillette Campbell County",4316.0,575.0,204.11999999999995,23.869999999999997,127.06000000000002,1.0,218.96,92.0,16.0,661.2096774193549,306.6290322580645,36.38709677419355,101.38709677419355,0.3225806451612903,216.48387096774192,44.35138889,-105.525
GCK,"Garden City, KS: Garden City Regional",2841.0,361.0,127.54000000000003,33.46,89.71000000000002,0.92,109.33999999999999,97.0,16.0,509.1224489795918,197.71428571428572,105.10204081632654,65.20408163265306,1.2244897959183674,139.87755102040816,37.92861111,-100.72972220000001
GEG,"Spokane, WA: Spokane International",59670.0,9306.0,3475.9600000000005,276.2400000000001,2051.649999999998,24.63,3477.650000000003,694.0,69.0,1127.0490654205607,457.2172897196262,57.85747663551402,155.8341121495327,2.3200934579439254,453.8200934579439,47.62,-117.53277779999999
GFK,"Grand Forks, ND: Grand Forks International",8603.0,1048.0,394.32000000000005,84.33999999999999,236.66000000000003,5.49,327.26000000000016,184.0,36.0,731.4862385321101,288.6788990825688,138.4678899082569,103.37614678899082,2.2110091743119265,198.75229357798165,47.95194444,-97.17861111
GGG,"Longview, TX: East Texas Regional",2948.0,418.0,129.2,25.139999999999997,110.53000000000002,0.0,153.16,123.0,5.0,504.46938775510205,171.30612244897958,50.91836734693877,76.55102040816327,0.0,205.69387755102042,32.38666667,-94.71527778
GJT,"Grand Junction, CO: Grand Junction Regional",17389.0,1863.0,702.1400000000002,86.98,495.2199999999999,1.26,577.35,264.0,25.0,631.7314285714285,275.1257142857143,43.502857142857145,94.84,0.12571428571428572,218.13714285714286,39.11861111,-108.5138889
GNV,"Gainesville, FL: Gainesville Regional",17201.0,2835.0,1077.5699999999997,125.56000000000002,653.4599999999995,2.31,976.05,328.0,34.0,757.2589285714286,313.61160714285717,48.78125,108.10267857142857,0.38839285714285715,286.375,29.68972222,-82.27583333
GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",18256.0,2890.0,1057.7900000000002,169.23999999999995,761.0300000000008,2.8000000000000003,899.08,476.0,65.0,732.8277153558053,251.61048689138576,103.71161048689139,122.04868913857678,0.4307116104868914,255.02621722846442,30.40611111,-89.07027778
GRB,"Green Bay, WI: Green Bay Austin Straubel International",21927.0,3664.0,1234.4799999999998,190.27999999999992,972.83,6.13,1260.360000000001,619.0,36.0,1013.7007874015748,396.9212598425197,95.5275590551181,161.0551181102362,1.0590551181102361,359.1377952755906,44.48805556,-88.13055556
GRI,"Grand Island, NE: Central Nebraska Regional",3780.0,553.0,205.30000000000007,25.990000000000002,138.70000000000005,0.77,182.23000000000002,113.0,18.0,395.84375,186.23958333333334,24.96875,52.208333333333336,0.4895833333333333,131.9375,40.96722222,-98.30666667
GRK,"Killeen, TX: Robert Gray AAF",12313.0,1943.0,703.3200000000005,97.09000000000002,531.34,1.33,609.9899999999999,403.0,34.0,980.4672131147541,433.73770491803276,73.05737704918033,165.20491803278688,0.19672131147540983,308.2704918032787,31.06472222,-97.8275
GRR,"Grand Rapids, MI: Gerald R. Ford International",71682.0,12499.0,4281.019999999999,588.7599999999999,3206.209999999999,17.23,4405.860000000003,2001.0,114.0,1390.129893238434,497.8629893238434,103.75800711743773,232.50889679715303,1.7686832740213523,554.2313167259787,42.88111111,-85.52416667
GSO,"Greensboro/High Point, NC: Piedmont Triad International",47340.0,8688.0,2758.390000000001,388.74000000000007,2301.509999999998,7.449999999999999,3232.060000000001,1506.0,58.0,1302.8275862068965,430.7586206896552,94.04597701149426,234.8919540229885,0.5954022988505747,542.5356321839081,36.09194444,-79.94277778
GSP,"Greer, SC: Greenville-Spartanburg International",54054.0,9557.0,3392.7599999999984,446.59999999999974,2074.1700000000014,10.209999999999999,3633.3300000000004,1407.0,62.0,1206.7080867850098,441.4536489151874,85.07692307692308,173.15976331360946,0.863905325443787,506.15384615384613,34.89888889,-82.21388889
GST,"Gustavus, AK: Gustavus Airport",416.0,44.0,14.04,0.58,11.56,0.0,17.8,13.0,2.0,134.13333333333333,57.733333333333334,1.6666666666666667,26.0,0.0,48.733333333333334,58.4275,-135.705
GTF,"Great Falls, MT: Great Falls International",9393.0,986.0,427.41,72.85000000000001,207.62,1.0,277.1699999999999,94.0,35.0,595.6017699115044,307.05309734513276,71.63716814159292,66.31858407079646,0.5929203539823009,150.0,47.48555556,-111.36694440000001
GTR,"Columbus, MS: Golden Triangle Regional",5237.0,840.0,357.12000000000006,47.93000000000001,145.01000000000005,0.0,289.9499999999999,58.0,17.0,817.0882352941177,363.1470588235294,69.91176470588235,86.97058823529412,0.0,297.05882352941177,33.45027778,-88.59138889
GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",1616.0,289.0,135.58,24.930000000000003,53.92000000000001,0.41,74.16,49.0,18.0,291.17721518987344,138.53164556962025,49.35443037974684,24.139240506329113,0.22784810126582278,78.92405063291139,38.53388889,-106.9388889
GUM,"Guam, TT: Guam International",2875.0,405.0,168.39,4.380000000000001,92.62,0.0,139.66000000000005,20.0,1.0,338.7903225806452,159.67741935483872,3.338709677419355,45.064516129032256,0.0,130.70967741935485,,
HDN,"Hayden, CO: Yampa Valley",6131.0,1094.0,372.19000000000005,55.46000000000001,391.63,1.16,273.62000000000006,145.0,71.0,390.92024539877303,164.7914110429448,25.79754601226994,90.31901840490798,0.17177914110429449,109.84049079754601,40.48166667,-107.22
HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",514.0,89.0,35.88000000000001,13.97,15.41,0.0,23.74,15.0,1.0,159.3684210526316,61.78947368421053,31.5,28.289473684210527,0.0,37.78947368421053,39.70777778,-77.73
HHH,"Hilton Head, SC: Hilton Head Airport",5137.0,772.0,211.46000000000004,65.05,224.76,3.45,267.33,189.0,63.0,1383.7450980392157,424.70588235294116,273.7450980392157,177.68627450980392,4.431372549019608,503.1764705882353,32.21666667,-80.68333333
HIB,"Hibbing, MN: Range Regional",3605.0,329.0,111.66999999999999,54.8,96.79,1.4,64.34,56.0,26.0,533.3387096774194,182.9516129032258,223.69354838709677,53.274193548387096,0.5483870967741935,72.87096774193549,47.38861111,-92.83861111
HLN,"Helena, MT: Helena Regional",7847.0,817.0,294.7599999999999,68.29,181.98,1.62,270.37000000000006,67.0,19.0,806.703125,322.03125,107.78125,101.609375,0.53125,274.75,46.60666667,-111.98194440000002
HOB,"Hobbs, NM: Lea County Regional",3112.0,467.0,178.92999999999998,21.609999999999996,148.77,0.0,117.68,63.0,19.0,490.8805970149254,215.17910447761193,51.82089552238806,95.29850746268657,0.0,128.5820895522388,32.68861111,-103.2169444
HOU,"Houston, TX: William P Hobby",275624.0,45843.0,13161.8,1078.6300000000006,12242.279999999988,130.61000000000004,19229.649999999994,8967.0,784.0,7241.155555555555,2093.0857142857144,291.8825396825397,1475.4793650793652,17.666666666666668,3363.0412698412697,29.645,-95.27861111
HPN,"White Plains, NY: Westchester County",39838.0,9091.0,3693.810000000001,330.0400000000001,1924.6299999999999,21.05,3121.4899999999993,1273.0,367.0,3115.862559241706,1261.2037914691944,191.60189573459715,427.2701421800948,6.042654028436019,1229.744075829384,41.06888889,-73.70777778
HRL,"Harlingen/San Benito, TX: Valley International",16760.0,2691.0,971.7799999999996,95.63000000000002,440.44000000000005,5.09,1178.02,412.0,41.0,540.3358778625955,193.2290076335878,34.267175572519086,71.1526717557252,0.8320610687022901,240.85496183206106,26.22805556,-97.65222222
HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",33045.0,5058.0,1894.690000000001,271.03000000000003,1086.2300000000005,5.7,1800.3200000000002,914.0,40.0,962.9619883040936,371.8391812865497,75.81871345029239,132.40350877192984,0.5146198830409356,382.3859649122807,34.64277778,-86.77555556
HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",2122.0,405.0,144.51000000000002,51.67,73.38,1.7000000000000002,133.76000000000005,86.0,8.0,432.8833333333333,166.78333333333333,69.15,48.55,0.8166666666666667,147.58333333333334,38.36694444,-82.55611111
HVN,"New Haven, CT: Tweed New Haven",2547.0,391.0,90.95000000000002,27.86,96.97999999999999,1.21,174.03000000000003,177.0,28.0,694.225,152.625,57.575,97.05,1.275,385.7,41.26527778,-72.88833333
HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",409.0,69.0,30.869999999999997,1.7,11.639999999999999,0.45,24.33,6.0,1.0,230.71428571428572,114.61904761904762,26.0,21.61904761904762,1.4285714285714286,67.04761904761905,41.66583333,-70.28055556
HYS,"Hays, KS: Hays Regional",4514.0,735.0,236.04,28.03,176.53,0.48,293.93000000000006,109.0,47.0,1062.3709677419354,527.1129032258065,60.274193548387096,119.45161290322581,0.24193548387096775,355.2903225806452,38.84611111,-99.27416667
IAD,"Washington, DC: Washington Dulles International",256448.0,38544.0,11457.569999999996,1858.54,11371.070000000012,44.940000000000005,13811.770000000008,5594.0,416.0,4233.350152905199,1334.1269113149847,272.3776758409786,836.2400611620795,3.261467889908257,1787.3440366972477,38.94166667,-77.4575
IAG,"Niagara Falls, NY: Niagara Falls International",3195.0,405.0,126.44999999999999,27.259999999999998,146.45000000000002,4.47,100.38,147.0,20.0,289.6354166666667,103.44791666666667,32.260416666666664,81.88541666666667,3.5208333333333335,68.52083333333333,43.10722222,-78.94555556
IAH,"Houston, TX: George Bush Intercontinental/Houston",736785.0,114801.0,27498.119999999988,4808.380000000002,47325.24,116.11,35053.06999999997,17007.0,2370.0,12284.9468892261,3597.8088012139606,790.4704097116844,3645.576631259484,9.115326251896814,4241.975720789074,29.98333333,-95.34
ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",45620.0,7714.0,2787.320000000001,322.8800000000003,1880.4599999999982,8.219999999999999,2715.030000000001,1037.0,99.0,902.360153256705,343.03256704980845,64.76053639846744,141.22413793103448,0.6743295019157088,352.66858237547893,37.65,-97.43277778
IDA,"Idaho Falls, ID: Idaho Falls Regional",11696.0,1290.0,538.4399999999996,70.35,283.84000000000015,1.98,395.4300000000001,137.0,26.0,833.32,397.61,75.02,106.63,0.59,253.47,43.51611111,-112.0647222
IFP,"Bullhead City, AZ: Laughlin/Bullhead International",364.0,67.0,27.11,0.93,25.89,0.0,13.08,0.0,1.0,304.84615384615387,174.76923076923077,19.0,48.69230769230769,0.0,62.38461538461539,35.16333333,-114.56444440000001
ILG,"Wilmington, DE: New Castle",8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,39.67833333,-75.6075
ILM,"Wilmington, NC: Wilmington International",23382.0,3823.0,1315.39,190.69999999999996,926.8899999999998,7.609999999999999,1382.5799999999995,831.0,49.0,734.3322784810126,271.63291139240505,50.22784810126582,113.8132911392405,0.8860759493670886,297.7721518987342,34.26694444,-77.90388889
IMT,"Iron Mountain/Kingsfd, MI: Ford",3494.0,381.0,166.37999999999994,40.400000000000006,61.57000000000001,0.93,111.74,50.0,39.0,485.5967741935484,233.2258064516129,81.38709677419355,38.88709677419355,0.41935483870967744,131.67741935483872,45.81555556,-88.11416667
IND,"Indianapolis, IN: Indianapolis International",186087.0,31314.0,10637.439999999984,1068.760000000001,7125.53,63.57999999999999,12418.9,4335.0,239.0,2664.3922651933703,930.5138121546961,142.67955801104972,398.2486187845304,4.053867403314917,1188.896408839779,39.72888889,-86.28166667
INL,"International Falls, MN: Falls International Einarson Field",3246.0,329.0,126.89999999999996,33.95,70.52999999999999,0.0,97.56000000000003,50.0,19.0,367.93548387096774,176.56451612903226,48.37096774193548,51.5,0.0,91.5,48.56305556,-93.40416667
IPT,"Williamsport, PA: Williamsport Regional",71.0,7.0,3.02,0.87,2.07,0.0,1.04,0.0,0.0,631.3333333333334,348.6666666666667,25.333333333333332,14.0,0.0,243.33333333333334,41.24222222,-76.92055556
ISN,"Williston, ND: Sloulin Field International",4829.0,595.0,168.73000000000002,28.999999999999996,204.05999999999997,0.0,193.21999999999997,35.0,29.0,732.8,283.1,80.68,150.7,0.0,218.32,48.17611111,-103.6361111
ISP,"Islip, NY: Long Island MacArthur",25396.0,4708.0,1601.6900000000003,127.14999999999996,758.36,13.790000000000001,2207.0900000000006,834.0,56.0,2845.961904761905,945.2857142857143,93.56190476190476,332.18095238095236,7.542857142857143,1467.3904761904762,40.79666667,-73.10083333
ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",4363.0,663.0,261.36,60.599999999999994,130.14000000000001,0.52,210.37,74.0,38.0,732.8028169014085,292.67605633802816,128.70422535211267,75.40845070422536,0.4647887323943662,235.54929577464787,42.49027778,-76.45805556
ITO,"Hilo, HI: Hilo International",30152.0,2060.0,1105.8999999999996,76.96000000000001,113.19999999999996,6.069999999999999,757.8500000000003,288.0,24.0,561.65625,290.125,18.9765625,26.7265625,0.984375,224.84375,19.72361111,-155.0580556
JAC,"Jackson, WY: Jackson Hole",21300.0,3750.0,1382.0100000000004,254.87000000000015,1011.8700000000001,1.08,1100.31,314.0,216.0,1087.74,420.108,144.592,161.74,0.296,361.004,43.60666667,-110.73694440000001
JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",31153.0,4920.0,1820.1199999999994,274.10999999999996,1213.0799999999995,4.79,1607.9900000000005,890.0,105.0,1114.7035714285714,409.39642857142854,101.77142857142857,170.27857142857144,0.7607142857142857,432.49642857142857,32.30972222,-90.07583333
JAX,"Jacksonville, FL: Jacksonville International",121414.0,21403.0,8147.8600000000015,790.7099999999995,5225.4400000000005,35.22,7203.800000000001,2828.0,179.0,1843.5950653120465,696.1640058055152,101.03628447024674,322.85486211901303,2.0406386066763424,721.4992743105951,30.48472222,-81.68777778
JFK,"New York, NY: John F. Kennedy International",512533.0,103158.0,25722.420000000024,2392.869999999998,42119.03,262.44,32661.320000000018,12925.0,1442.0,17463.051612903226,4476.195698924731,605.5763440860215,6345.490322580645,28.70967741935484,6007.079569892473,40.63861111,-73.77694444
JLN,"Joplin, MO: Joplin Regional",3812.0,680.0,204.73000000000002,30.570000000000004,168.08999999999995,2.9,273.72,149.0,20.0,642.9154929577464,248.19718309859155,47.140845070422536,94.15492957746478,1.7746478873239437,251.64788732394365,37.14972222,-94.49777778
JMS,"Jamestown, ND: Jamestown Regional",4986.0,636.0,219.34999999999994,79.94999999999999,141.66000000000005,1.08,193.96999999999994,179.0,97.0,1186.0806451612902,546.0483870967741,317.3709677419355,101.19354838709677,0.2903225806451613,221.17741935483872,46.93,-98.67833333
JNU,"Juneau, AK: Juneau International",21755.0,2531.0,742.8299999999999,101.55,772.6299999999998,33.940000000000005,880.06,234.0,129.0,1425.896551724138,498.7701149425287,92.85057471264368,264.3103448275862,12.057471264367816,557.9080459770115,58.35555556,-134.5747222
JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",152.0,25.0,20.0,1.0,0.0,0.0,4.0,16.0,0.0,918.3333333333334,646.0,35.666666666666664,0.0,0.0,236.66666666666666,40.31666667,-78.83444444
KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",65505.0,6236.0,2790.1100000000015,147.57999999999996,1598.49,14.17,1685.6600000000003,581.0,102.0,902.36,422.39076923076925,23.56923076923077,164.80923076923077,2.236923076923077,289.3538461538462,19.73888889,-156.0455556
KTN,"Ketchikan, AK: Ketchikan International",11548.0,1475.0,487.76999999999987,46.58,488.03000000000003,7.41,445.1399999999999,85.0,81.0,897.175,344.2875,47.5625,175.125,8.2,322.0,55.35833333,-131.71666670000002
LAN,"Lansing, MI: Capital Region International",13818.0,2275.0,775.1599999999995,130.94000000000003,578.4,1.8599999999999999,788.7900000000003,360.0,14.0,871.1851851851852,381.1111111111111,75.64021164021165,124.03703703703704,0.3968253968253968,290.0,42.77916667,-84.58833333
LAR,"Laramie, WY: Laramie Regional",3187.0,457.0,186.65999999999997,32.949999999999996,83.05999999999999,0.68,153.68000000000006,113.0,15.0,772.0806451612904,445.46774193548384,98.64516129032258,63.725806451612904,0.41935483870967744,163.82258064516128,41.31361111,-105.67305559999998
LAS,"Las Vegas, NV: McCarran International",755344.0,125110.0,34414.67000000001,3290.739999999998,37211.63999999995,359.89,49833.129999999976,15197.0,987.0,10363.637298091042,2953.540381791483,416.0323054331865,2506.1483113069016,23.046989720998532,4464.869309838473,36.08,-115.15222220000001
LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",5491.0,922.0,343.8200000000001,42.93,198.36999999999998,0.0,336.95,257.0,14.0,749.7173913043479,324.55434782608694,81.6195652173913,82.48913043478261,0.0,261.05434782608694,34.56972222,-98.41611111
LAX,"Los Angeles, CA: Los Angeles International",1011982.0,193809.0,50704.13999999999,5427.769999999996,80202.94999999998,426.4400000000004,57047.73999999998,15894.0,1323.0,16423.74672489083,5295.292576419214,670.5254730713247,4531.436681222707,34.37845705967977,5892.113537117904,33.9425,-118.40805559999998
LBB,"Lubbock, TX: Lubbock Preston Smith International",28002.0,4944.0,1692.9899999999993,182.66,927.4100000000001,6.51,2134.5,871.0,60.0,1078.644128113879,373.15658362989325,78.09252669039147,132.9964412811388,1.2455516014234875,493.15302491103205,33.66222222,-101.8227778
LBE,"Latrobe, PA: Arnold Palmer Regional",5080.0,888.0,218.19000000000003,44.75999999999999,387.09000000000015,4.4,233.5,123.0,14.0,1086.0,263.0967741935484,62.41935483870968,437.0,4.516129032258065,318.96774193548384,40.27638889,-79.40277778
LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",2011.0,275.0,110.62000000000002,17.139999999999997,49.96999999999999,0.0,97.28,52.0,10.0,599.4864864864865,327.94594594594594,52.648648648648646,67.10810810810811,0.0,151.78378378378378,41.12833333,-100.69666670000001
LBL,"Liberal, KS: Liberal Mid-America Regional",1873.0,275.0,84.94999999999999,11.840000000000002,55.050000000000004,0.0,123.18000000000002,51.0,11.0,630.8108108108108,259.86486486486484,64.72972972972973,70.43243243243244,0.0,235.78378378378378,37.04444444,-100.96055559999999
LCH,"Lake Charles, LA: Lake Charles Regional",7784.0,1115.0,361.2699999999999,70.08,338.12999999999994,0.59,344.92999999999995,304.0,18.0,688.4678899082569,249.56880733944953,93.38532110091744,124.55045871559633,0.14678899082568808,220.8165137614679,30.13111111,-93.22555556
